date.local,location,value,unit,latitude,longitude
2021-05-29,London N. Kensington,11.93913043478261,µg/m³,51.52105,-0.213492
2021-05-29,London Teddington Bushy Park,12.347826086956522,µg/m³,51.425286,-0.345606
2021-05-29,London Westminster,16.08695652173913,µg/m³,51.49467,-0.131931
2021-05-29,Southend-on-Sea,11.666666666666666,µg/m³,51.544206,0.678408
2021-05-29,Southwark A2 Old Kent Road,14.32727272727273,µg/m³,51.480499,-0.05955
2021-05-30,London Eltham,10.475,µg/m³,51.45258,0.070766
2021-05-30,London Harlington,11.235294117647058,µg/m³,51.48879,-0.441614
2021-05-30,London Marylebone Road,13.52608695652174,µg/m³,51.52253,-0.154611
2021-05-30,London N. Kensington,11.3375,µg/m³,51.52105,-0.213492
2021-05-30,London Teddington Bushy Park,13.136363636363637,µg/m³,51.425286,-0.345606
2021-05-30,London Westminster,14.045454545454545,µg/m³,51.49467,-0.131931
2021-05-30,Southend-on-Sea,9.631578947368421,µg/m³,51.544206,0.678408
2021-05-30,Southwark A2 Old Kent Road,13.200000000000003,µg/m³,51.480499,-0.05955
2021-05-31,London Eltham,12.633333333333335,µg/m³,51.45258,0.070766
2021-05-31,London Harlington,15.047619047619047,µg/m³,51.48879,-0.441614
2021-05-31,London Marylebone Road,16.270833333333332,µg/m³,51.52253,-0.154611
2021-05-31,London N. Kensington,14.445833333333335,µg/m³,51.52105,-0.213492
2021-05-31,London Teddington Bushy Park,16.333333333333332,µg/m³,51.425286,-0.345606
2021-05-31,London Westminster,15.333333333333334,µg/m³,51.49467,-0.131931
2021-05-31,Southend-on-Sea,14.19047619047619,µg/m³,51.544206,0.678408
2021-05-31,Southwark A2 Old Kent Road,15.523809523809522,µg/m³,51.480499,-0.05955
2021-06-01,London Eltham,11.978260869565217,µg/m³,51.45258,0.070766
2021-06-01,London Harlington,13.0,µg/m³,51.48879,-0.441614
2021-06-01,London Marylebone Road,15.639130434782608,µg/m³,51.52253,-0.154611
2021-06-01,London N. Kensington,11.890909090909092,µg/m³,51.52105,-0.213492
2021-06-01,London Teddington Bushy Park,14.047619047619047,µg/m³,51.425286,-0.345606
2021-06-01,London Westminster,16.0,µg/m³,51.49467,-0.131931
2021-06-01,Southend-on-Sea,16.555555555555557,µg/m³,51.544206,0.678408
2021-06-01,Southwark A2 Old Kent Road,14.728571428571426,µg/m³,51.480499,-0.05955
2021-06-02,London Eltham,10.541666666666666,µg/m³,51.45258,0.070766
2021-06-02,London Harlington,10.681818181818182,µg/m³,51.48879,-0.441614
2021-06-02,London Marylebone Road,15.08695652173913,µg/m³,51.52253,-0.154611
2021-06-02,London N. Kensington,10.666666666666666,µg/m³,51.52105,-0.213492
2021-06-02,London Teddington Bushy Park,10.91304347826087,µg/m³,51.425286,-0.345606
2021-06-02,London Westminster,14.608695652173912,µg/m³,51.49467,-0.131931
2021-06-02,Southend-on-Sea,13.26086956521739,µg/m³,51.544206,0.678408
2021-06-02,Southwark A2 Old Kent Road,13.643749999999999,µg/m³,51.480499,-0.05955
2021-06-03,London Eltham,12.45909090909091,µg/m³,51.45258,0.070766
2021-06-03,London Harlington,14.142857142857142,µg/m³,51.48879,-0.441614
2021-06-03,London Marylebone Road,18.918181818181818,µg/m³,51.52253,-0.154611
2021-06-03,London N. Kensington,13.652173913043478,µg/m³,51.52105,-0.213492
2021-06-03,London Teddington Bushy Park,13.045454545454545,µg/m³,51.425286,-0.345606
2021-06-03,London Westminster,17.428571428571427,µg/m³,51.49467,-0.131931
2021-06-03,Southend-on-Sea,20.25,µg/m³,51.544206,0.678408
2021-06-03,Southwark A2 Old Kent Road,12.542857142857141,µg/m³,51.480499,-0.05955
2021-06-04,London Eltham,6.091666666666666,µg/m³,51.45258,0.070766
2021-06-04,London Harlington,7.285714285714286,µg/m³,51.48879,-0.441614
2021-06-04,London Marylebone Road,9.829166666666666,µg/m³,51.52253,-0.154611
2021-06-04,London N. Kensington,7.75,µg/m³,51.52105,-0.213492
2021-06-04,London Teddington Bushy Park,7.739130434782608,µg/m³,51.425286,-0.345606
2021-06-04,London Westminster,11.166666666666666,µg/m³,51.49467,-0.131931
2021-06-04,Southend-on-Sea,8.444444444444445,µg/m³,51.544206,0.678408
2021-06-04,Southwark A2 Old Kent Road,8.531818181818183,µg/m³,51.480499,-0.05955
2021-06-05,London Eltham,7.125,µg/m³,51.45258,0.070766
2021-06-05,London Harlington,8.4,µg/m³,51.48879,-0.441614
2021-06-05,London Marylebone Road,10.656521739130437,µg/m³,51.52253,-0.154611
2021-06-05,London N. Kensington,8.878260869565217,µg/m³,51.52105,-0.213492
2021-06-05,London Teddington Bushy Park,9.608695652173912,µg/m³,51.425286,-0.345606
2021-06-05,London Westminster,11.826086956521738,µg/m³,51.49467,-0.131931
2021-06-05,Southend-on-Sea,5.181818181818182,µg/m³,51.544206,0.678408
2021-06-05,Southwark A2 Old Kent Road,10.692307692307692,µg/m³,51.480499,-0.05955
2021-06-06,London Eltham,5.845454545454547,µg/m³,51.45258,0.070766
2021-06-06,London Harlington,5.866666666666666,µg/m³,51.48879,-0.441614
2021-06-06,London Marylebone Road,10.625,µg/m³,51.52253,-0.154611
2021-06-06,London N. Kensington,6.442105263157895,µg/m³,51.52105,-0.213492
2021-06-06,London Teddington Bushy Park,6.7368421052631575,µg/m³,51.425286,-0.345606
2021-06-06,London Westminster,10.0,µg/m³,51.49467,-0.131931
2021-06-06,Southend-on-Sea,7.333333333333333,µg/m³,51.544206,0.678408
2021-06-06,Southwark A2 Old Kent Road,6.526666666666667,µg/m³,51.480499,-0.05955
2021-06-07,London Eltham,4.286363636363637,µg/m³,51.45258,0.070766
2021-06-07,London Harlington,6.842105263157895,µg/m³,51.48879,-0.441614
2021-06-07,London Marylebone Road,9.3,µg/m³,51.52253,-0.154611
2021-06-07,London N. Kensington,4.625,µg/m³,51.52105,-0.213492
2021-06-07,London Teddington Bushy Park,4.5,µg/m³,51.425286,-0.345606
2021-06-07,London Westminster,8.428571428571429,µg/m³,51.49467,-0.131931
2021-06-07,Southend-on-Sea,5.85,µg/m³,51.544206,0.678408
2021-06-07,Southwark A2 Old Kent Road,5.29,µg/m³,51.480499,-0.05955
2021-06-08,London Eltham,5.072222222222223,µg/m³,51.45258,0.070766
2021-06-08,London Harlington,5.928571428571429,µg/m³,51.48879,-0.441614
2021-06-08,London Marylebone Road,10.3125,µg/m³,51.52253,-0.154611
2021-06-08,London N. Kensington,5.60625,µg/m³,51.52105,-0.213492
2021-06-08,London Teddington Bushy Park,5.0,µg/m³,51.425286,-0.345606
2021-06-08,London Westminster,9.1875,µg/m³,51.49467,-0.131931
2021-06-08,Southend-on-Sea,5.4,µg/m³,51.544206,0.678408
2021-06-08,Southwark A2 Old Kent Road,6.423529411764706,µg/m³,51.480499,-0.05955
2021-06-10,London Eltham,5.000000000000001,µg/m³,51.45258,0.070766
2021-06-10,London Harlington,4.0,µg/m³,51.48879,-0.441614
2021-06-10,London Marylebone Road,9.0,µg/m³,51.52253,-0.154611
2021-06-10,London N. Kensington,4.777777777777778,µg/m³,51.52105,-0.213492
2021-06-10,London Teddington Bushy Park,5.0,µg/m³,51.425286,-0.345606
2021-06-10,London Westminster,8.0,µg/m³,51.49467,-0.131931
2021-06-10,Southend-on-Sea,5.888888888888889,µg/m³,51.544206,0.678408
2021-06-10,Southwark A2 Old Kent Road,4.890476190476191,µg/m³,51.480499,-0.05955
2021-06-11,London Eltham,3.940909090909091,µg/m³,51.45258,0.070766
2021-06-11,London Harlington,4.3076923076923075,µg/m³,51.48879,-0.441614
2021-06-11,London Marylebone Road,8.981818181818182,µg/m³,51.52253,-0.154611
2021-06-11,London N. Kensington,4.277272727272727,µg/m³,51.52105,-0.213492
2021-06-11,London Teddington Bushy Park,4.285714285714286,µg/m³,51.425286,-0.345606
2021-06-11,London Westminster,7.285714285714286,µg/m³,51.49467,-0.131931
2021-06-11,Southend-on-Sea,5.428571428571429,µg/m³,51.544206,0.678408
2021-06-11,Southwark A2 Old Kent Road,6.733333333333333,µg/m³,51.480499,-0.05955
2021-06-12,London Eltham,4.495652173913044,µg/m³,51.45258,0.070766
2021-06-12,London Harlington,4.5,µg/m³,51.48879,-0.441614
2021-06-12,London Marylebone Road,8.09047619047619,µg/m³,51.52253,-0.154611
2021-06-12,London N. Kensington,4.595454545454545,µg/m³,51.52105,-0.213492
2021-06-12,London Teddington Bushy Park,4.818181818181818,µg/m³,51.425286,-0.345606
2021-06-12,London Westminster,8.136363636363637,µg/m³,51.49467,-0.131931
2021-06-12,Southend-on-Sea,5.5,µg/m³,51.544206,0.678408
2021-06-12,Southwark A2 Old Kent Road,6.810526315789474,µg/m³,51.480499,-0.05955
2021-06-13,London Eltham,7.6875,µg/m³,51.45258,0.070766
2021-06-13,London Harlington,8.45,µg/m³,51.48879,-0.441614
2021-06-13,London Marylebone Road,12.895833333333334,µg/m³,51.52253,-0.154611
2021-06-13,London N. Kensington,9.086363636363636,µg/m³,51.52105,-0.213492
2021-06-13,London Teddington Bushy Park,8.625,µg/m³,51.425286,-0.345606
2021-06-13,London Westminster,12.208333333333334,µg/m³,51.49467,-0.131931
2021-06-13,Southend-on-Sea,10.130434782608695,µg/m³,51.544206,0.678408
2021-06-13,Southwark A2 Old Kent Road,10.41578947368421,µg/m³,51.480499,-0.05955
2021-06-14,London Eltham,6.8047619047619055,µg/m³,51.45258,0.070766
2021-06-14,London Harlington,8.263157894736842,µg/m³,51.48879,-0.441614
2021-06-14,London Marylebone Road,12.576190476190478,µg/m³,51.52253,-0.154611
2021-06-14,London N. Kensington,7.1952380952380945,µg/m³,51.52105,-0.213492
2021-06-14,London Teddington Bushy Park,7.619047619047619,µg/m³,51.425286,-0.345606
2021-06-14,London Westminster,13.19047619047619,µg/m³,51.49467,-0.131931
2021-06-14,Southend-on-Sea,9.277777777777779,µg/m³,51.544206,0.678408
2021-06-14,Southwark A2 Old Kent Road,7.863157894736844,µg/m³,51.480499,-0.05955
2021-06-15,London Eltham,5.608695652173913,µg/m³,51.45258,0.070766
2021-06-15,London Harlington,6.8125,µg/m³,51.48879,-0.441614
2021-06-15,London Marylebone Road,10.52608695652174,µg/m³,51.52253,-0.154611
2021-06-15,London N. Kensington,6.111111111111111,µg/m³,51.52105,-0.213492
2021-06-15,London Teddington Bushy Park,6.7272727272727275,µg/m³,51.425286,-0.345606
2021-06-15,London Westminster,12.041666666666666,µg/m³,51.49467,-0.131931
2021-06-15,Southend-on-Sea,7.444444444444445,µg/m³,51.544206,0.678408
2021-06-15,Southwark A2 Old Kent Road,7.105555555555556,µg/m³,51.480499,-0.05955
2021-06-16,London Eltham,5.0,µg/m³,51.45258,0.070766
2021-06-16,London Marylebone Road,11.0,µg/m³,51.52253,-0.154611
2021-06-16,London N. Kensington,7.0,µg/m³,51.52105,-0.213492
2021-06-16,London Teddington Bushy Park,7.0,µg/m³,51.425286,-0.345606
2021-06-16,London Westminster,12.0,µg/m³,51.49467,-0.131931
2021-06-16,Southend-on-Sea,5.0,µg/m³,51.544206,0.678408
2021-06-17,London Eltham,7.952173913043477,µg/m³,51.45258,0.070766
2021-06-17,London Harlington,11.0,µg/m³,51.48879,-0.441614
2021-06-17,London Marylebone Road,16.0,µg/m³,51.52253,-0.154611
2021-06-17,London N. Kensington,11.0,µg/m³,51.52105,-0.213492
2021-06-17,London Teddington Bushy Park,12.26086956521739,µg/m³,51.425286,-0.345606
2021-06-17,London Westminster,21.217391304347824,µg/m³,51.49467,-0.131931
2021-06-17,Southend-on-Sea,9.5,µg/m³,51.544206,0.678408
2021-06-17,Southwark A2 Old Kent Road,12.88888888888889,µg/m³,51.480499,-0.05955
2021-06-18,London Eltham,3.6833333333333322,µg/m³,51.45258,0.070766
2021-06-18,London Harlington,3.0,µg/m³,51.48879,-0.441614
2021-06-18,London Marylebone Road,16.0,µg/m³,51.52253,-0.154611
2021-06-18,London N. Kensington,6.25,µg/m³,51.52105,-0.213492
2021-06-18,London Teddington Bushy Park,2.739130434782609,µg/m³,51.425286,-0.345606
2021-06-18,London Westminster,16.0,µg/m³,51.49467,-0.131931
2021-06-18,Southend-on-Sea,8.333333333333334,µg/m³,51.544206,0.678408
2021-06-18,Southwark A2 Old Kent Road,3.9142857142857137,µg/m³,51.480499,-0.05955
2021-06-19,London Eltham,2.4,µg/m³,51.45258,0.070766
2021-06-19,London Harlington,1.9411764705882353,µg/m³,51.48879,-0.441614
2021-06-19,London N. Kensington,2.1916666666666664,µg/m³,51.52105,-0.213492
2021-06-19,London Teddington Bushy Park,2.4166666666666665,µg/m³,51.425286,-0.345606
2021-06-19,London Westminster,7.208333333333333,µg/m³,51.49467,-0.131931
2021-06-19,Southend-on-Sea,2.4444444444444446,µg/m³,51.544206,0.678408
2021-06-19,Southwark A2 Old Kent Road,4.50952380952381,µg/m³,51.480499,-0.05955
2021-06-20,London Eltham,4.591666666666667,µg/m³,51.45258,0.070766
2021-06-20,London Harlington,5.454545454545454,µg/m³,51.48879,-0.441614
2021-06-20,London N. Kensington,5.0874999999999995,µg/m³,51.52105,-0.213492
2021-06-20,London Teddington Bushy Park,5.833333333333333,µg/m³,51.425286,-0.345606
2021-06-20,London Westminster,9.625,µg/m³,51.49467,-0.131931
2021-06-20,Southend-on-Sea,5.0476190476190474,µg/m³,51.544206,0.678408
2021-06-20,Southwark A2 Old Kent Road,5.352380952380953,µg/m³,51.480499,-0.05955
2021-06-21,London Eltham,4.595652173913043,µg/m³,51.45258,0.070766
2021-06-21,London Harlington,5.05,µg/m³,51.48879,-0.441614
2021-06-21,London Marylebone Road,5.8500000000000005,µg/m³,51.52253,-0.154611
2021-06-21,London N. Kensington,4.986363636363636,µg/m³,51.52105,-0.213492
2021-06-21,London Teddington Bushy Park,5.7727272727272725,µg/m³,51.425286,-0.345606
2021-06-21,London Westminster,9.478260869565217,µg/m³,51.49467,-0.131931
2021-06-21,Southend-on-Sea,4.631578947368421,µg/m³,51.544206,0.678408
2021-06-21,Southwark A2 Old Kent Road,5.719047619047619,µg/m³,51.480499,-0.05955
2021-06-22,London Eltham,5.752173913043479,µg/m³,51.45258,0.070766
2021-06-22,London Harlington,6.315789473684211,µg/m³,51.48879,-0.441614
2021-06-22,London Marylebone Road,5.875000000000001,µg/m³,51.52253,-0.154611
2021-06-22,London N. Kensington,6.631818181818182,µg/m³,51.52105,-0.213492
2021-06-22,London Teddington Bushy Park,7.086956521739131,µg/m³,51.425286,-0.345606
2021-06-22,London Westminster,10.91304347826087,µg/m³,51.49467,-0.131931
2021-06-22,Southend-on-Sea,6.571428571428571,µg/m³,51.544206,0.678408
2021-06-22,Southwark A2 Old Kent Road,6.805,µg/m³,51.480499,-0.05955
2021-06-23,London Eltham,4.469565217391305,µg/m³,51.45258,0.070766
2021-06-23,London Harlington,5.0,µg/m³,51.48879,-0.441614
2021-06-23,London Marylebone Road,6.482608695652174,µg/m³,51.52253,-0.154611
2021-06-23,London N. Kensington,4.995454545454545,µg/m³,51.52105,-0.213492
2021-06-23,London Teddington Bushy Park,5.478260869565218,µg/m³,51.425286,-0.345606
2021-06-23,London Westminster,9.375,µg/m³,51.49467,-0.131931
2021-06-23,Southend-on-Sea,4.809523809523809,µg/m³,51.544206,0.678408
2021-06-23,Southwark A2 Old Kent Road,7.642857142857144,µg/m³,51.480499,-0.05955
2021-06-24,London Eltham,7.595833333333332,µg/m³,51.45258,0.070766
2021-06-24,London Harlington,9.764705882352942,µg/m³,51.48879,-0.441614
2021-06-24,London Marylebone Road,12.1625,µg/m³,51.52253,-0.154611
2021-06-24,London N. Kensington,9.141666666666667,µg/m³,51.52105,-0.213492
2021-06-24,London Teddington Bushy Park,9.08695652173913,µg/m³,51.425286,-0.345606
2021-06-24,London Westminster,13.826086956521738,µg/m³,51.49467,-0.131931
2021-06-24,Southend-on-Sea,7.35,µg/m³,51.544206,0.678408
2021-06-24,Southwark A2 Old Kent Road,12.584615384615384,µg/m³,51.480499,-0.05955
2021-06-25,London Eltham,4.047826086956522,µg/m³,51.45258,0.070766
2021-06-25,London Harlington,4.0,µg/m³,51.48879,-0.441614
2021-06-25,London Marylebone Road,8.960869565217392,µg/m³,51.52253,-0.154611
2021-06-25,London N. Kensington,4.217391304347825,µg/m³,51.52105,-0.213492
2021-06-25,London Teddington Bushy Park,3.409090909090909,µg/m³,51.425286,-0.345606
2021-06-25,London Westminster,9.227272727272727,µg/m³,51.49467,-0.131931
2021-06-25,Southend-on-Sea,6.0,µg/m³,51.544206,0.678408
2021-06-25,Southwark A2 Old Kent Road,4.604761904761905,µg/m³,51.480499,-0.05955
2021-06-26,London Eltham,5.608333333333333,µg/m³,51.45258,0.070766
2021-06-26,London Harlington,5.380952380952381,µg/m³,51.48879,-0.441614
2021-06-26,London Marylebone Road,10.070833333333333,µg/m³,51.52253,-0.154611
2021-06-26,London N. Kensington,6.220833333333334,µg/m³,51.52105,-0.213492
2021-06-26,London Teddington Bushy Park,6.0,µg/m³,51.425286,-0.345606
2021-06-26,London Westminster,12.083333333333334,µg/m³,51.49467,-0.131931
2021-06-26,Southend-on-Sea,6.3478260869565215,µg/m³,51.544206,0.678408
2021-06-26,Southwark A2 Old Kent Road,9.379999999999999,µg/m³,51.480499,-0.05955
2021-06-27,London Eltham,9.122727272727273,µg/m³,51.45258,0.070766
2021-06-27,London Harlington,9.0,µg/m³,51.48879,-0.441614
2021-06-27,London Marylebone Road,11.845454545454546,µg/m³,51.52253,-0.154611
2021-06-27,London N. Kensington,9.063636363636364,µg/m³,51.52105,-0.213492
2021-06-27,London Teddington Bushy Park,9.045454545454545,µg/m³,51.425286,-0.345606
2021-06-27,London Westminster,15.318181818181818,µg/m³,51.49467,-0.131931
2021-06-27,Southend-on-Sea,12.823529411764707,µg/m³,51.544206,0.678408
2021-06-27,Southwark A2 Old Kent Road,19.336842105263155,µg/m³,51.480499,-0.05955
2021-06-28,London Eltham,12.891666666666666,µg/m³,51.45258,0.070766
2021-06-28,London Harlington,11.058823529411764,µg/m³,51.48879,-0.441614
2021-06-28,London Marylebone Road,15.326086956521738,µg/m³,51.52253,-0.154611
2021-06-28,London N. Kensington,11.958333333333334,µg/m³,51.52105,-0.213492
2021-06-28,London Teddington Bushy Park,12.166666666666666,µg/m³,51.425286,-0.345606
2021-06-28,London Westminster,15.75,µg/m³,51.49467,-0.131931
2021-06-28,Southend-on-Sea,16.72222222222222,µg/m³,51.544206,0.678408
2021-06-28,Southwark A2 Old Kent Road,10.085714285714285,µg/m³,51.480499,-0.05955
2021-06-29,London Eltham,9.887500000000001,µg/m³,51.45258,0.070766
2021-06-29,London Harlington,9.894736842105264,µg/m³,51.48879,-0.441614
2021-06-29,London Marylebone Road,12.683333333333332,µg/m³,51.52253,-0.154611
2021-06-29,London N. Kensington,10.522727272727273,µg/m³,51.52105,-0.213492
2021-06-29,London Teddington Bushy Park,11.0,µg/m³,51.425286,-0.345606
2021-06-29,London Westminster,10.727272727272727,µg/m³,51.49467,-0.131931
2021-06-29,Southend-on-Sea,13.85,µg/m³,51.544206,0.678408
2021-06-29,Southwark A2 Old Kent Road,10.79047619047619,µg/m³,51.480499,-0.05955
2021-06-30,London Eltham,5.0,µg/m³,51.45258,0.070766
2021-06-30,London Harlington,7.0,µg/m³,51.48879,-0.441614
2021-06-30,London Marylebone Road,7.0,µg/m³,51.52253,-0.154611
2021-06-30,London N. Kensington,6.0,µg/m³,51.52105,-0.213492
2021-06-30,London Teddington Bushy Park,7.0,µg/m³,51.425286,-0.345606
2021-06-30,London Westminster,6.0,µg/m³,51.49467,-0.131931
2021-06-30,Southend-on-Sea,4.0,µg/m³,51.544206,0.678408
2021-07-01,London Eltham,6.752173913043477,µg/m³,51.45258,0.070766
2021-07-01,London Harlington,9.7,µg/m³,51.48879,-0.441614
2021-07-01,London Marylebone Road,9.291304347826086,µg/m³,51.52253,-0.154611
2021-07-01,London N. Kensington,8.530434782608696,µg/m³,51.52105,-0.213492
2021-07-01,London Teddington Bushy Park,10.5,µg/m³,51.425286,-0.345606
2021-07-01,London Westminster,9.125,µg/m³,51.49467,-0.131931
2021-07-01,Southend-on-Sea,6.8,µg/m³,51.544206,0.678408
2021-07-01,Southwark A2 Old Kent Road,12.785714285714286,µg/m³,51.480499,-0.05955
2021-07-02,London Eltham,10.541666666666666,µg/m³,51.45258,0.070766
2021-07-02,London Harlington,14.3,µg/m³,51.48879,-0.441614
2021-07-02,London Marylebone Road,17.13478260869565,µg/m³,51.52253,-0.154611
2021-07-02,London N. Kensington,13.479166666666666,µg/m³,51.52105,-0.213492
2021-07-02,London Teddington Bushy Park,14.6,µg/m³,51.425286,-0.345606
2021-07-02,London Westminster,13.9,µg/m³,51.49467,-0.131931
2021-07-02,Southend-on-Sea,9.9,µg/m³,51.544206,0.678408
2021-07-02,Southwark A2 Old Kent Road,13.76111111111111,µg/m³,51.480499,-0.05955
2021-07-03,London Eltham,8.791666666666666,µg/m³,51.45258,0.070766
2021-07-03,London Harlington,11.272727272727273,µg/m³,51.48879,-0.441614
2021-07-03,London Marylebone Road,15.625,µg/m³,51.52253,-0.154611
2021-07-03,London N. Kensington,10.25,µg/m³,51.52105,-0.213492
2021-07-03,London Teddington Bushy Park,10.227272727272727,µg/m³,51.425286,-0.345606
2021-07-03,London Westminster,11.478260869565217,µg/m³,51.49467,-0.131931
2021-07-03,Southend-on-Sea,11.347826086956522,µg/m³,51.544206,0.678408
2021-07-03,Southwark A2 Old Kent Road,8.020000000000001,µg/m³,51.480499,-0.05955
2021-07-04,London Eltham,4.254166666666667,µg/m³,51.45258,0.070766
2021-07-04,London Harlington,5.157894736842105,µg/m³,51.48879,-0.441614
2021-07-04,London Marylebone Road,9.679166666666665,µg/m³,51.52253,-0.154611
2021-07-04,London N. Kensington,4.999999999999999,µg/m³,51.52105,-0.213492
2021-07-04,London Teddington Bushy Park,4.916666666666667,µg/m³,51.425286,-0.345606
2021-07-04,London Westminster,4.458333333333333,µg/m³,51.49467,-0.131931
2021-07-04,Southend-on-Sea,5.590909090909091,µg/m³,51.544206,0.678408
2021-07-04,Southwark A2 Old Kent Road,3.8142857142857145,µg/m³,51.480499,-0.05955
2021-07-05,London Eltham,4.154166666666667,µg/m³,51.45258,0.070766
2021-07-05,London Harlington,4.45,µg/m³,51.48879,-0.441614
2021-07-05,London Marylebone Road,8.783333333333333,µg/m³,51.52253,-0.154611
2021-07-05,London N. Kensington,4.379166666666666,µg/m³,51.52105,-0.213492
2021-07-05,London Teddington Bushy Park,4.708333333333333,µg/m³,51.425286,-0.345606
2021-07-05,London Westminster,4.291666666666667,µg/m³,51.49467,-0.131931
2021-07-05,Southend-on-Sea,5.0,µg/m³,51.544206,0.678408
2021-07-05,Southwark A2 Old Kent Road,5.184210526315789,µg/m³,51.480499,-0.05955
2021-07-06,London Eltham,3.3541666666666665,µg/m³,51.45258,0.070766
2021-07-06,London Harlington,3.2941176470588234,µg/m³,51.48879,-0.441614
2021-07-06,London Marylebone Road,7.609090909090909,µg/m³,51.52253,-0.154611
2021-07-06,London N. Kensington,3.9999999999999996,µg/m³,51.52105,-0.213492
2021-07-06,London Teddington Bushy Park,4.0,µg/m³,51.425286,-0.345606
2021-07-06,London Westminster,3.3636363636363638,µg/m³,51.49467,-0.131931
2021-07-06,Southend-on-Sea,3.473684210526316,µg/m³,51.544206,0.678408
2021-07-06,Southwark A2 Old Kent Road,3.476470588235294,µg/m³,51.480499,-0.05955
2021-07-07,London Eltham,4.0,µg/m³,51.45258,0.070766
2021-07-07,London Harlington,4.0,µg/m³,51.48879,-0.441614
2021-07-07,London Marylebone Road,9.0,µg/m³,51.52253,-0.154611
2021-07-07,London N. Kensington,4.75,µg/m³,51.52105,-0.213492
2021-07-07,London Teddington Bushy Park,5.25,µg/m³,51.425286,-0.345606
2021-07-07,London Westminster,6.0,µg/m³,51.49467,-0.131931
2021-07-07,Southend-on-Sea,4.666666666666667,µg/m³,51.544206,0.678408
2021-07-07,Southwark A2 Old Kent Road,6.35,µg/m³,51.480499,-0.05955
2021-07-08,London Eltham,5.073913043478261,µg/m³,51.45258,0.070766
2021-07-08,London Harlington,6.0,µg/m³,51.48879,-0.441614
2021-07-08,London Marylebone Road,10.70909090909091,µg/m³,51.52253,-0.154611
2021-07-08,London N. Kensington,6.139130434782608,µg/m³,51.52105,-0.213492
2021-07-08,London Teddington Bushy Park,6.739130434782608,µg/m³,51.425286,-0.345606
2021-07-08,London Westminster,6.5,µg/m³,51.49467,-0.131931
2021-07-08,Southend-on-Sea,5.833333333333333,µg/m³,51.544206,0.678408
2021-07-08,Southwark A2 Old Kent Road,5.858823529411766,µg/m³,51.480499,-0.05955
2021-07-09,London Eltham,6.645833333333333,µg/m³,51.45258,0.070766
2021-07-09,London Harlington,7.631578947368421,µg/m³,51.48879,-0.441614
2021-07-09,London Marylebone Road,13.852173913043476,µg/m³,51.52253,-0.154611
2021-07-09,London N. Kensington,7.654166666666666,µg/m³,51.52105,-0.213492
2021-07-09,London Teddington Bushy Park,7.458333333333333,µg/m³,51.425286,-0.345606
2021-07-09,London Westminster,9.208333333333334,µg/m³,51.49467,-0.131931
2021-07-09,Southend-on-Sea,9.476190476190476,µg/m³,51.544206,0.678408
2021-07-09,Southwark A2 Old Kent Road,7.909999999999999,µg/m³,51.480499,-0.05955
2021-07-10,London Eltham,6.333333333333333,µg/m³,51.45258,0.070766
2021-07-10,London Harlington,7.0,µg/m³,51.48879,-0.441614
2021-07-10,London Marylebone Road,14.666666666666666,µg/m³,51.52253,-0.154611
2021-07-10,London N. Kensington,7.333333333333333,µg/m³,51.52105,-0.213492
2021-07-10,London Teddington Bushy Park,7.0,µg/m³,51.425286,-0.345606
2021-07-10,London Westminster,8.666666666666666,µg/m³,51.49467,-0.131931
2021-07-10,Southend-on-Sea,10.0,µg/m³,51.544206,0.678408
2021-07-12,London Eltham,4.552173913043479,µg/m³,51.45258,0.070766
2021-07-12,London Harlington,4.0,µg/m³,51.48879,-0.441614
2021-07-12,London Marylebone Road,9.4,µg/m³,51.52253,-0.154611
2021-07-12,London N. Kensington,4.852173913043478,µg/m³,51.52105,-0.213492
2021-07-12,London Teddington Bushy Park,4.695652173913044,µg/m³,51.425286,-0.345606
2021-07-12,London Westminster,6.782608695652174,µg/m³,51.49467,-0.131931
2021-07-12,Southend-on-Sea,7.6,µg/m³,51.544206,0.678408
2021-07-13,London Eltham,7.5,µg/m³,51.45258,0.070766
2021-07-13,London Harlington,6.590909090909091,µg/m³,51.48879,-0.441614
2021-07-13,London Marylebone Road,11.80952380952381,µg/m³,51.52253,-0.154611
2021-07-13,London N. Kensington,8.047619047619047,µg/m³,51.52105,-0.213492
2021-07-13,London Teddington Bushy Park,7.571428571428571,µg/m³,51.425286,-0.345606
2021-07-13,London Westminster,10.476190476190476,µg/m³,51.49467,-0.131931
2021-07-13,Southend-on-Sea,13.80952380952381,µg/m³,51.544206,0.678408
2021-07-13,Southwark A2 Old Kent Road,12.323809523809524,µg/m³,51.480499,-0.05955
2021-07-14,London Eltham,7.125,µg/m³,51.45258,0.070766
2021-07-14,London Harlington,7.304347826086956,µg/m³,51.48879,-0.441614
2021-07-14,London Marylebone Road,10.916666666666666,µg/m³,51.52253,-0.154611
2021-07-14,London N. Kensington,7.5,µg/m³,51.52105,-0.213492
2021-07-14,London Teddington Bushy Park,7.541666666666667,µg/m³,51.425286,-0.345606
2021-07-14,London Westminster,9.208333333333334,µg/m³,51.49467,-0.131931
2021-07-14,Southend-on-Sea,8.130434782608695,µg/m³,51.544206,0.678408
2021-07-14,Southwark A2 Old Kent Road,7.5619047619047635,µg/m³,51.480499,-0.05955
2021-07-15,London Eltham,4.836842105263157,µg/m³,51.45258,0.070766
2021-07-15,London Harlington,5.5,µg/m³,51.48879,-0.441614
